,type,bedroom,bathroom,size(sqft),address,price,address,url
3799,Condo, 4 1/2 et coin détente,1,900,"44 Rue de Ronsard, Saint-Constant, QC J0L 1B0, Canada",1 450,"44 Rue de Ronsard, Saint-Constant, QC J0L 1B0, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/magnifique-41-2-st-constant-1450/1574729299
3800,Condo,4 1/2,2,1 054,"901 De la Commune E. Apt 311, H2L 0E2, Montreal, QC",2 725,"901 De la Commune E. Apt 311, H2L 0E2, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condos-a-louer-avec-vue-sur-le-vieux-port/1574724653
3801,Condo,4 1/2,2,1 054,"901 De la Commune E. Apt 311, H2L 0E2, Montreal, QC",2 725,"901 De la Commune E. Apt 311, H2L 0E2, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condos-a-louer-avec-vue-sur-le-vieux-port/1574724399
3802,Condo,4 1/2,1,1 000,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",2 200,"1288 Rue Saint-Antoine O, Montr�al, QC H3C 1C2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1288-rue-saint-antoine-ouest/1574708157
3803,Condo,3 1/2,1,675,"5334 Rue Berri, Montréal, QC H2J 2S9, Canada",1 310,"5334 Rue Berri, Montr�al, QC H2J 2S9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-condo-3-1-2-a-louer-sur-le-plateau/1574655670
3804,Condo,4 1/2,1,936,"7050 27e Avenue, Saint-Léonard, QC H1S 3B9, Canada",1 350,"7050 27e Avenue, Saint-L�onard, QC H1S 3B9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-condo-luxueux-entierement-renove-a-saint-leonard/1574671731
3805,Condo,4 1/2,1,1,"H4N2Z7, Canada",1 350,"H4N2Z7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/sublease-4-12/1574662304
3806,Condo, 1 ½ ou 2 ½,1,610,"440 de la gauchetière est, h2l 2m5, montreal, QC",1 300,"440 de la gaucheti�re est, h2l 2m5, montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-louer-chum-metro-centreville/1574356835
3807,Condo,4 1/2,1,1 000,"9672 Rue Riverin, Brossard, QC J4X 2Z5, Canada",1 300,"9672 Rue Riverin, Brossard, QC J4X 2Z5, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-4-1-2-a-brissard/1574347521
3808,Condo,4 1/2,2,915,"901 Rue de la Commune E, Montréal, QC H2L 0B9, Canada",2 850,"901 Rue de la Commune E, Montr�al, QC H2L 0B9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-solano-2-bed-2-bath-condo-in-old-montreal/1574316911
3809,Condo,4 1/2,1,1 000,"679 Rue Péladeau, Laval, QC H7K, Canada",1 335,"679 Rue P�ladeau, Laval, QC H7K, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/condo-a-louer-immediatement-dans-le-secteur-auteuil/1574338537
3810,Condo,3 1/2,1,500,"198 R. Ann, Montréal, QC H3C 0T2, Canada",1 500,"198 R. Ann, Montr�al, QC H3C 0T2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-griffintown-condo-meuble-new-condo-furnished/1574332599
3811,Condo,4 1/2,2,915,"901 Rue de la Commune E, Montréal, QC H2L 0B9, Canada",2 850,"901 Rue de la Commune E, Montr�al, QC H2L 0B9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-condo-de-2-chambres-et-2-salles-de-bain-dans-le-vieux-port/1574315937
3812,Condo,3 1/2,1,650,"1977 Rue Sherbrooke E, Montréal, QC H2K 1B8, Canada",1 350,"1977 Rue Sherbrooke E, Montr�al, QC H2K 1B8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-condo-au-plateau-beautiful-condo-in-the-plateau/1574307764
3813,Condo,3 1/2,1,580,"366 Rue Mayor, Montréal, QC H3A 1N8, Canada",1 575,"366 Rue Mayor, Montr�al, QC H3A 1N8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/stylish-condo-unit-at-place-des-arts-metro-station-580-sq-ft/1574282498
3814,Condo,3 1/2,1,550,"1265 Rue Lambert Closse, Montréal, QC H3H 1Z4, Canada",1 450,"1265 Rue Lambert Closse, Montr�al, QC H3H 1Z4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-for-rent-with-lots-of-windows/1574260699
3815,Condo,4 1/2,1,800,"112 Chemin de la Pointe N, Verdun, QC H3E 0E3, Canada",1 700,"112 Chemin de la Pointe N, Verdun, QC H3E 0E3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nun-s-island:-brand-new-condo-4-1-2-next-to-rem-station/1574255912
3816,Condo, 1 ½ ou 2 ½,1,390,"888 Rue Wellington, Montréal, QC H3C 1T7, Canada",1 200,"888 Rue Wellington, Montr�al, QC H3C 1T7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/old-port-studio/1574253150
3817,Condo, 1 ½ ou 2 ½,1,600,"1077 Rue Saint Mathieu, Montréal, QC H3H 2S8, Canada",1 550,"1077 Rue Saint Mathieu, Montr�al, QC H3H 2S8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-condo-with-a-nice-view/1574244750
3818,Condo,4 1/2,1,742,"950 Rue Notre Dame O, Montréal, QC H3C 0K3, Canada",1 795,"950 Rue Notre Dame O, Montr�al, QC H3C 0K3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-condo-luxueux-avec-vue-panoramique-le-sud-ouest/1574240612
3819,Condo,3 1/2,1,580,"1150 R. Saint-Denis, Montréal, QC H2X 0B3, Canada",1 580,"1150 R. Saint-Denis, Montr�al, QC H2X 0B3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-luxueux-1150-saint-denis-uqam-chum-banq-bibliotheque/1574229317
3820,Condo, 4 1/2 et coin détente,1,1 300,"581 Rue Schumann, Brossard, QC J4X 2M9, Canada",2 000,"581 Rue Schumann, Brossard, QC J4X 2M9, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/furnished-spacious-condo-for-rent/1564188806
3821,Condo,4 1/2,1.5,1 340,"H7W0H2, Canada",1 700,"H7W0H2, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/condo-4-1-2-in-chomedey-laval/1574210782
3822,Condo,3 1/2,1,640,"450 Chem. de la Rabastalière O, Saint-Bruno-de-Montarville, QC J3V 1Z9, Canada",1 250,"450 Chem. de la Rabastali�re O, Saint-Bruno-de-Montarville, QC J3V 1Z9, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-a-louer-st-bruno/1581832870
3823,Condo,4 1/2,1.5,900,"2502 Rue Mullins, Montréal, QC H3K 1P1, Canada",1 500,"2502 Rue Mullins, Montr�al, QC H3K 1P1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lumineux-4-1-2-pointe-ste-charles/1580459656
3824,Condo,4 1/2,1,706,"11334 Rue Meunier, Montréal, QC H3L 2Z5, Canada",1 300,"11334 Rue Meunier, Montr�al, QC H3L 2Z5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-style-condo-moderne-ensoleille-ahunstic-pres-metro-et-parcs/1582228877
3825,Condo,3 1/2,1,800,"4870 Rue de Rouen, Montréal, QC H1V 1H7, Canada",1 400,"4870 Rue de Rouen, Montr�al, QC H1V 1H7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/homa-enorme-3-1-2-neuf-avec-bureau-separe-aout-gratuit/1579583980
3826,Condo,3 1/2,1,560,"1248 Av. de l'Hôtel-de-Ville, Montréal, QC H2X 3A9, Canada",1 700,"1248 Av. de l'H�tel-de-Ville, Montr�al, QC H2X 3A9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-tout-meuble-avec-place-de-stationnement-incluse/1576268296
3827,Condo,3 1/2,1,573,"1288 Avenue des Canadiens-de-Montréal, Montréal, QC H3C 1B3, Canada",1 900,"1288 Avenue des Canadiens-de-Montr�al, Montr�al, QC H3C 1B3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-downtown-montreal-condo-fully-furnished/1574197776
3828,Appartement,4 1/2,1,850,"1375 Rue Bélanger, Montréal, QC H2G 1A3, Canada",1 550,"1375 Rue B�langer, Montr�al, QC H2G 1A3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-cc-1-bureau-parking-renove-rosemont-1550-m/1581901204
3829,Appartement,5 1/2,1,1 200,"5261 Rue Hutchison, Montreal, QC H2V 4B4, Canada",3 500,"5261 Rue Hutchison, Montreal, QC H2V 4B4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-available-in-mcgill-university-ghetto/1581369274
3830,Appartement,4 1/2,1,750,"5332 5e Avenue, Montréal, QC H1Y 2S5, Canada",1 200,"5332 5e Avenue, Montr�al, QC H1Y 2S5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-pres-promenade-masson-renove-dispo-septembre-1200/1581900275
3831,Appartement, 6 1/2 et coin détente,1,1 800,"2816 Hochelaga, H2k1k5, Montreal, QC",1 700,"2816 Hochelaga, H2k1k5, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-prefontaine-6-rdc-poss-stat/1581899397
3832,Appartement, 1 ½ ou 2 ½,1,400,"Rue Drolet, Montréal, QC H2T 2H2, Canada",950,"Rue Drolet, Montr�al, QC H2T 2H2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-studio-mont-royal-950-tout-inclus/1570241129
3833,Appartement, 7 1/2 +,2,1 200,"844 Rue De La Gauchetière O, Montréal, QC H5A, Canada",2 750,"844 Rue De La Gaucheti�re O, Montr�al, QC H5A, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-appartement-de-luxe/1580434818
3834,Appartement,5 1/2,1,Non disponible,"PLUSIEURS CHOIX, ANJOU, QC, H1J 1V7",1 300,"PLUSIEURS CHOIX, ANJOU, QC, H1J 1V7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/anjou-superbe-5-5-renove-rue-de-louresse/1581895873
3835,Appartement,5 1/2,1,900,"J4t2m1, Canada",900,"J4t2m1, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-st-hubert-pres-hopital-charles-lemoyne/1581898423
3836,Appartement, 4 1/2 et coin détente,1,850,"675 Rue d'Iberville, Longueuil, QC J4H 2G7, Canada",920,"675 Rue d'Iberville, Longueuil, QC J4H 2G7, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/appartement-rue-diberville-longueuil/1581898378
3837,Appartement,4 1/2,1,850,"583 15e Av, LaSalle, QC H8P 2S1, Canada",1 350,"583 15e Av, LaSalle, QC H8P 2S1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-lasalle/1581898255
3838,Appartement,4 1/2,1,1 200,"3561 Rue Hutchison, Montreal, QC H2X 2G9, Canada",3 000,"3561 Rue Hutchison, Montreal, QC H2X 2G9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-right-in-the-mcgill-ghetto/1581371925
3839,Appartement, 1 ½ ou 2 ½,1,554,"1421 Montcalm, H2L 3G9, Montréal, QC",1 300,"1421 Montcalm, H2L 3G9, Montr�al, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-lumineux-entre-metro-beaudry-et-uqam/1581897511
3840,Appartement, 1 ½ ou 2 ½,1,450,"154 Rue Charlotte, Montréal, QC H2X 4A1, Canada",1 033,"154 Rue Charlotte, Montr�al, QC H2X 4A1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/all-inclusive-bachelor-heart-of-montreal-near-uqam-3-metro-ligne/1577258842
3841,Appartement, 1 ½ ou 2 ½,1,420,"3555 Atwater, Montreal, QC, H3H 1Y3",1 076,"3555 Atwater, Montreal, QC, H3H 1Y3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/to-for-rent-downtown-montreal-dj-westmount-studio-october/1524310923
3842,Appartement,3 1/2,1,650,"420 rue Abelard, Verdun, QC, H3E 1B5",999,"420 rue Abelard, Verdun, QC, H3E 1B5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-iles-des-soeurs-nuns-island-420-rue-abelard/1579918497
3843,Appartement,4 1/2,1,820,"1724 cedar, montreal, QC, H3G 1A4",1 665,"1724 cedar, montreal, QC, H3G 1A4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-to-rent-downtown-montreal-41-2-2-bedrooms/1505786944
3844,Appartement,3 1/2,1,700,"2163 Boulevard de Maisonneuve O, Montréal, QC H3H 1L4, Canada",1 285,"2163 Boulevard de Maisonneuve O, Montr�al, QC H3H 1L4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-centre-ville-downtown-metro-atwater/1581884396
3845,Appartement,4 1/2,1,950,"1554 Avenue Victoria, J4v 1M2, Greenfield park, QC",1 450,"1554 Avenue Victoria, J4v 1M2, Greenfield park, QC",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-et-demi-libre-le-1-septembre/1581883676
3846,Appartement,3 1/2,1.5,1 000,"734 Rue Walnut, Montréal, QC H4C 3E5, Canada",1 850,"734 Rue Walnut, Montr�al, QC H4C 3E5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-condo-st-henri-atwater-market-a-c-quartz-3-bedroom/1579429286
3847,Appartement,4 1/2,1,10,"Montréal, QC H1X2N7, Canada",975,"Montr�al, QC H1X2N7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-quartier-angus-demi-sous-sol-libre/1582130111
3848,Appartement, 1 ½ ou 2 ½,1,382,"1433 rue Towers, Montreal, QC, H3H 2E3",964,"1433 rue Towers, Montreal, QC, H3H 2E3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1433-towers-0-bedroom-1-bathroom-studio-for-rent/1575515389
3849,Appartement,3 1/2,1,550,"7940 de lorimier , Canada",1 050,"7940 de lorimier , Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-villeray-inclus-electromenagers/1581292579
3850,Appartement,3 1/2,1,602,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",1 355,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-3-downtown-near-concordia-gym-sauna-all-included/1580946872
3851,Appartement,4 1/2,1,500,"6805 Chem. de Chambly, Saint-Hubert, QC J3Y 3R6, Canada",Sur,"6805 Chem. de Chambly, Saint-Hubert, QC J3Y 3R6, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-dans-coop-subventionne/1581839385
3852,Appartement,3 1/2,1,500,"Ave de Bois-de-Boulogne, Montreal H4N1L2 QC",Sur,"Ave de Bois-de-Boulogne, Montreal H4N1L2 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-3-1-2-4-1-2-available/1581657557
3853,Appartement,6 1/2,1,600,"7070 Rue de la Roche, Montréal, QC H2S 2E7, Canada",1 195,"7070 Rue de la Roche, Montr�al, QC H2S 2E7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/meuble-2-chambres-pres-marche-et-metro-jean-talon/1581619111
3854,Appartement,6 1/2,1,1 200,"3276 Rue Saint-Antoine O, Montréal, QC H4C 1A7, Canada",1 795,"3276 Rue Saint-Antoine O, Montr�al, QC H4C 1A7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-chambres-marche-atwater-metro-lionel-groulx-a-2-pas/1581617474
3855,Appartement, 1 ½ ou 2 ½,1,460,"3488 Ch. de la Côte-des-Neiges, Montréal, QC H3H 2M6, Canada",910,"3488 Ch. de la C�te-des-Neiges, Montr�al, QC H3H 2M6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lease-transfer-big-studio-2-1-2-downtown-h3h2m6/1581826795
3856,Appartement,4 1/2,1,1 100,"5887 Av. Papineau, Montréal, QC H2G 2W5, Canada",1 200,"5887 Av. Papineau, Montr�al, QC H2G 2W5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-4and-half-apartment-for-rent-in-the-heart-of-downtown/1581822840
3857,Appartement,3 1/2,1,750,"Rue de Gaspé, Montréal, QC H3E 1E9, Canada",1 200,"Rue de Gasp�, Montr�al, QC H3E 1E9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2/1581880745
3858,Appartement,3 1/2,1,1,"LaSalle, QC H8R, Canada",760,"LaSalle, QC H8R, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-pour-1-octobre-2021-a-760-eau-chaude-incluse/1581880542
3859,Appartement,4 1/2,1,1,"LaSalle, Montréal, QC, Canada, H8R",895,"LaSalle, Montr�al, QC, Canada, H8R",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-5-a-louer-1-novembre-2021-lasalle-895/1581880432
3860,Appartement,4 1/2,1,700,"3856 JOSEPH, H4G 1J2, verdun, QC",1 000,"3856 JOSEPH, H4G 1J2, verdun, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/upper-large-2-bedroom-w-walk-in/1581878396
3861,Appartement, 3 1/2 et coin détente,1,450,"Rue 1 de Cherbourg, Chambly, QC J3L, Canada",775,"Rue 1 de Cherbourg, Chambly, QC J3L, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/chambly-3-1-2-dans-3-plex/1581875334
3862,Appartement,4 1/2,1,1 234,"4180 43e Rue, Montréal, QC H1Z 1R2, Canada",800,"4180 43e Rue, Montr�al, QC H1Z 1R2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bon-4-4180-43e-rue-st-michel-disponible-1re-septembre/1581871992
3863,Appartement,4 1/2,1,900,"8555 Av Champagneur, Montréal, QC H3N 2L1, Canada",850,"8555 Av Champagneur, Montr�al, QC H3N 2L1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-for-rent-850-park-extension/1581005416
3864,Appartement,3 1/2,1,Non,"325 & 365 boul de la Cote-Vertu Blvd and 320 & 360 boul Thompson Blvd, St. Laurent, QC, H4N 1E4",830,"325 & 365 boul de la Cote-Vertu Blvd and 320 & 360 boul Thompson Blvd, St. Laurent, QC, H4N 1E4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-3rd-month-free-apartments-in-saint-laurent/1577703828
3865,Appartement,4 1/2,1,750,"1089 Rue Legendre E, Montréal, QC H2M 2N2, Canada",1 400,"1089 Rue Legendre E, Montr�al, QC H2M 2N2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-ahunstsic-pres-autobus-metro-face-boise-st-sulpice/1581507079
3866,Appartement,4 1/2,1,1 234,", Montréal H2L 3W3 QC, Canada",1 050,", Montr�al H2L 3W3 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-plateau-cession-du-bail-sept/1580642395
3867,Appartement,4 1/2,1,800,"2084 Avenue Claremont, Westmount, QC H3Z 2P6, Canada",1 190,"2084 Avenue Claremont, Westmount, QC H3Z 2P6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/westmount-adj-4-1-2-heated-available-august-september/1552310204
3868,Appartement,5 1/2,1,1 200,"Montreal, QC H1G5J4, Canada",1 200,"Montreal, QC H1G5J4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-haut-de-duplex/1580639961
3869,Appartement,5 1/2,1,1 200,"Montreal, QC H1G5J4, Canada",1 500,"Montreal, QC H1G5J4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-5-1-2-a-louer/1580638910
3870,Appartement,3 1/2,1,500,"H1Y1P9, Canada",915,"H1Y1P9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-renove-a-rosemont/1580637436
3871,Appartement, 4 1/2 et coin détente,1,900,"39 Rue d'Aurillac, Laval, QC H7N 4N6, Canada",1 200,"39 Rue d'Aurillac, Laval, QC H7N 4N6, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/nice-apartment-located-in-laval-available-now/1580633904
3872,Appartement,3 1/2,1,432,"2020 Boulevard René-Lévesque O, Montréal, QC H3H 0B4, Canada",1 450,"2020 Boulevard Ren�-L�vesque O, Montr�al, QC H3H 0B4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/montreal-dt-3-and-a-half-for-rental-1450-month/1580633176
3873,Appartement,3 1/2,1,Non disponible,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",1 195,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1195-renove-cuisine-ouverte-disponible/1505828706
3874,Appartement,4 1/2,1,Non disponible,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",1 725,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-in-tmr-available/1505828711
3875,Appartement,3 1/2,1,Non disponible,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",995,"85 Brittany, Town of Mount Royal, QC, H3P 1A5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-in-tmr-steps-to-rockland-parks-september/1563324363
3876,Appartement,3 1/2,1.5,1 170,"1605 Av. du Docteur-Penfield, Montréal, QC H3H 1B2, Canada",2 200,"1605 Av. du Docteur-Penfield, Montr�al, QC H3H 1B2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/deluxe-3-1-2-apartment-sept-1-in-best-area-of-downtown-montreal/1580631854
3877,Appartement,4 1/2,1,900,"188 Av. Hillcrest, Lachine, QC H8R 1J4, Canada",1 125,"188 Av. Hillcrest, Lachine, QC H8R 1J4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-125-2br-4-1-2-2-bed-2-cac-ndg-august-september-1st-loy/1580630681
3878,Appartement,4 1/2,1,840,"8691 Av. André-Grasset, Montréal, QC H2M 2L3, Canada",1 200,"8691 Av. Andr�-Grasset, Montr�al, QC H2M 2L3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-2-chambres-fermees/1580594187
3879,Appartement, 4 1/2 et coin détente,1,1 150,"5378 Rue Saint-Urbain, Montréal, QC H2T 2X1, Canada",2 100,"5378 Rue Saint-Urbain, Montr�al, QC H2T 2X1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-renovated-2-bedroom-in-heart-of-plateau/1579242507
3880,Appartement,3 1/2,1,1,"H3H1P2, Canada",960,"H3H1P2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/adjacent-westmount-village-shaughnessy-3-1-2-septembre/1580593717
3881,Appartement,3 1/2,1,1 290,"4395 Grand Boulevard, H4B 2X7, Montreal, QC",1 050,"4395 Grand Boulevard, H4B 2X7, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/huge-3-1-2-apartment-in-ndg/1580593409
3882,Appartement,3 1/2,1,1 290,"4395 Grand Boulevard, H4B 2X7, Montreal, QC",1 050,"4395 Grand Boulevard, H4B 2X7, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/huge-3-1-2-apartment-in-ndg/1580593412
3883,Appartement, 3 1/2 et coin détente,1,700,"H2H1L7, Canada",1 500,"H2H1L7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/jolie-appartement-parc-baldwin-tout-inclus/1580590161
3884,Appartement,3 1/2,1,600,"2430 Rue Aylwin, Montréal, QC H1W 3C6, Canada",1 150,"2430 Rue Aylwin, Montr�al, QC H1W 3C6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-5-semi-meuble-a-louer-1-minute-de-marche-du-metro-joliett/1580586920
