,type,bedroom,bathroom,size(sqft),address,price,Postal Code,lat,long,url
5761,Appartement,3 1/2,1,Non disponible,"PLUSIEURS CHOIX, MONTREAL, QC, H1Z 1E9",900,H1Z,45.56634,-73.63787,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-superbe-3-5-rue-champdore/1581693887
5762,Appartement,4 1/2,1,750,"Rue de Ville-Marie, Montréal, QC H1V 3J6, Canada",900,H1V,45.5576,-73.52878,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-grand-4-entierement-renove-dans-quartier-homa-viauville/1581143857
5763,Appartement,3 1/2,1,592,"Ville de Montréal, 275 Rue Notre-Dame Est, Montréal, QC H2Y 1C6, Canada",1 600,H2Y,45.50886,-73.55421,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4433-avenue-hotel-de-ville/1581334596
5764,Appartement,5 1/2,2,1 049,"715 William Street, Montreal, QC, H3C 0T9",2 845,H3C,45.49876,-73.55746,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/three-bedroom-for-rent-at-square-william-693-715-william-stree/1581324191
5765,Appartement,3 1/2,1,509,"715 William Street, Montreal, QC, H3C 0T9",1 450,H3C,45.49876,-73.55746,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/one-bedroom-for-rent-at-square-william-693-715-william-street/1581324268
5766,Appartement,4 1/2,1,600,"3567 Rue Bélair, Montréal, QC H2A 2B1, Canada",1 000,H2A,45.56055,-73.59306,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-rent/1581332600
5767,Appartement,4 1/2,1,1,"Av. Ampère, Laval, QC H7N 3Z7, Canada",1 000,H7N,45.55749,-73.70485,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appartement-4-1-2-a-louer-laval/1581332309
5768,Appartement,4 1/2,1,945,"1310 rue Ottawa, Montréal, QC, H3C 2G6",2 400,H3C,45.49168,-73.56106,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-neuf-a-griffintown-a-proximite-des-universites/1505786055
5769,Appartement, 3 1/2 et coin détente,1,1 000,"Boulevard Saint-Joseph Est, Montréal, QC, Canada",1 680,H2J,45.53244,-73.58223,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-3-1-2-4-1-2-for-rent-boul-st-joseph-e-corner-chambord/1576410726
5770,Appartement,4 1/2,1,1 000,"1181 Chem. de Chambly, Longueuil, QC J4J 3W7, Canada",1 575,J4J,45.53332,-73.49019,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/magnifique-4-1-2-a-louer-a-longueuil/1572513923
5771,Appartement,4 1/2,1,1 000,"1181 Chemin de Chambly, Longueuil, QC J4J 3W7, Canada",1 450,J4J,45.53332,-73.49019,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/nouveau-projet-luxe-onze80/1576495613
5772,Appartement, 7 1/2 +,2,1 700,"8277 Rue Drolet, Montréal, QC H2P 2H6, Canada",2 000,H2P,45.5428,-73.63215,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/7-1-2-renove-dans-villeray/1581329937
5773,Appartement,5 1/2,1,800,"11930 Avenue Allard, Montréal-Nord, QC H1G 3M4, Canada",950,H1G,45.61831,-73.61509,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/dispo-des-maintenant-logement-a-louer-4-1-2-5-1-2/1566026544
5774,Appartement,3 1/2,1,640,"4854 Ch. de la Côte-des-Neiges, Montréal, QC H3V 1G7, Canada",1 131,H3V,45.49429,-73.61439,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-3-et-1-2-moderne-piscine-sauna-gym-lease-transfer/1581300173
5775,Appartement,4 1/2,1,Non,"6920-40 De L' Épée, Montreal, QC, H3N 2E1",890,H3N,45.52695,-73.62076,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-4-1-2-de-l-epee-parc-extension/1562064046
5776,Appartement, 1 ½ ou 2 ½,1,Non,"45 Bouchard, Dorval, QC, H9S 1A6",875,H9S,45.44515,-73.72256,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1567345608
5777,Condo, 1 ½ ou 2 ½,1,450,"5077 Rue Paré, Montréal, QC H4P 1P4, Canada",1 000,H4P,45.49819,-73.65305,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-condo-for-rent/1577937975
5778,Condo,5 1/2,1,1 000,"4137 Rue de Verdun, Verdun, QC H4G 1L2, Canada",1 650,H4G,45.46254,-73.57155,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-condo-verdun-close-to-metro-beach-stores/1575468471
5779,Condo,4 1/2,1,1 100,"6410 Christophe, J4Z 0G4, Brossard, QC",1 495,J4Z,45.46167,-73.43477,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-lumineux-au-dernier-etage-avec-garage-balcon-41-2/1577927389
5780,Condo,4 1/2,1,812,"8871 9è Ave, H1Z3A3, St Michel, QC",1 200,H1Z,45.56909,-73.62491,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-12-a-st-michel-a-louer/1577892924
5781,Condo,5 1/2,1,850,"Avenue Coloniale, Montréal, QC, Canada",2 100,H2W,45.51895,-73.58084,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-4-bedroom-apt-in-great-location-downtown-plateau-mcgill/1569135046
5782,Condo,3 1/2,1,700,"630 Rue William, Montréal, QC H3C 4C9, Canada",1 875,H3C,45.49925,-73.55629,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-furnished-loft-in-old-port-near-st-paul-hotel/1577868359
5783,Condo,4 1/2,1,811,"J7M2K2, Canada",1 000,J7M,45.7548,-73.7074,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/condo-a-louer/1577856192
5784,Condo,4 1/2,1,805,"5121 Rue Drolet, Montréal, QC H2T 2H3, Canada",1 700,H2T,45.52653,-73.59026,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-large-bedroom-condo-in-mile-end/1566009729
5785,Condo,3 1/2,1,585,", Montréal H3C0L3 QC, Canada",1 700,H3C,45.49547,-73.55955,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-condo-meuble-a-griffintown/1577822471
5786,Condo,4 1/2,1,1 000,"H8N, Canada",1 580,H8N,45.44123,-73.62188,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-two-rooms-condo-near-angrignon-park-and-metro-station/1577807393
5787,Condo,3 1/2,1,390,"366 Rue Mayor, Montréal, QC H3A 1N8, Canada",1 500,H3A,45.50639,-73.56822,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/gorgeous-1-bedroom-condo-in-heart-of-downtown-montreal-sept-1st/1576375560
5788,Condo,4 1/2,2,762,"995 Blvd Jules-Poitras, Montreal, QC H4N 3M2, Canada",1 500,H4N,45.52562,-73.67014,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-1-2-a-louer-saint-laurent-montpelier-rem/1577797092
5789,Condo,4 1/2,2,827,"995 Blvd Jules-Poitras, Saint-Laurent, QC H4N 3M2, Canada",1 750,H4N,45.52561,-73.6701,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-furnishes-condo-for-rent-saint-laurent/1577789450
5790,Condo,3 1/2,1,369,"700 Rue Saint-Paul O, Montréal, QC H3C 0X2, Canada",1 600,H3C,45.49897,-73.5583,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-neuf-21e-arrondissement-vieux-port/1577781037
5791,Condo,3 1/2,1,950,"4200 Ave. de Lorimier, Montréal, QC H2H 2B1, Canada",1 650,H2H,45.53269,-73.56778,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer-avec-stationnement-interieur-plateau-mont-royal/1577779486
5792,Condo, 4 1/2 et coin détente,1.5,2 000,"696 Rue William, Montréal, QC H3C 1N9, Canada",2 400,H3C,45.49852,-73.55717,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-story-loft-in-the-heart-of-old-montreal-loft-a-2-etage/1577755597
5793,Condo, 6 1/2 et coin détente,1,754,"1451 rue parthenais, Ville-Marie Centre-Ville, Vieux-Montréal H2K0A2 QC",1 700,H2K,45.52656,-73.54943,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-recent-4-1-2-meuble/1577755437
5794,Condo, 6 1/2 et coin détente,1,754,"1451 rue parthenais, H2K0A2, Ville-Marie (Centre-Ville, Vieux-Montréal), QC",1 700,H2K,45.52656,-73.54943,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-recent-4-1-2-meuble/1577755312
5795,Condo,3 1/2,1,550,"H3C2C7, Canada",1 550,H3C,45.49256,-73.55955,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rare-oasis-lumineux-condo-apartment-3-1-2-griffintown/1577751074
5796,Condo,4 1/2,1.5,1 032,"Rue Sherbrooke E, Montréal, QC H1A 5M7, Canada",1 350,H1A,45.67873,-73.50269,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-2-cac-pointe-aux-trembles-anjou-riviere-des-praieries/1577746007
5797,Condo,4 1/2,1,829,"1140 Wellington, H3C1V8, Montreal, QC",1 900,H3C,45.49239,-73.5576,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-to-rent-in-the-heart-of-griffintown/1577702708
5798,Condo,4 1/2,1,1 150,"125 Rue Jean de la Londe, Baie-d'Urfé, QC H9X 3T8, Canada",1 650,H9X,45.41592,-73.9226,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/condo-for-rent-2-bedrooms-baie-durfe/1577728076
5799,Condo,3 1/2,1,476,"5200 Av. Gatineau, Montréal, QC H3T 1W9, Canada",1 350,H3T,45.49626,-73.62019,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-for-rent/1577726872
5800,Condo,4 1/2,2,976,"3588 Boul Henri-Bourassa O, Saint-Laurent, QC H4R, Canada",1 999,H4R,45.5195,-73.71176,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-condo-luxieux-a-louer/1577721057
5801,Condo,4 1/2,1,800,"H3C2A5, Canada",1 970,H3C,45.49134,-73.56048,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/brand-new-2-bed-1-bath-condo-unit/1577709376
5802,Condo, 5 1/2 et coin détente,1,1 000,"J4W2W3, Canada",1 450,J4W,45.46974,-73.47325,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-a-brossard-a-louer/1577702901
5803,Condo, 3 1/2 et coin détente,1,600,"3480 Rue Simpson, Montréal, QC H3G 2N7, Canada",1 390,H3G,45.49805,-73.5842,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-1-bedroom-condo-nice-citys-view-utilities-included/1577699243
5804,Condo,5 1/2,2,1 330,"5175 AVENUE DE COURTRAI, H3W0A9, MONTRÉAL, QC",3 000,H3W,45.49435,-73.64853,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/brand-new-westbury-condo-5-1-2-for-rent-1-parking-included/1577695948
5805,Condo,4 1/2,1,942,"Saint-Antoine OLenoir, Montreal H4C1E1 QC, Canada",1 690,H4C,45.47635,-73.59158,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lovely-and-spacious-4-1-2-condo-in-st-henri/1565227452
5806,Condo,4 1/2,1,942,"Saint-Antoine OLenoir, Montreal H4C1E1 QC, Canada",1 590,H4C,45.47635,-73.59158,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-1-2-for-rent-in-saint-henri/1566951719
5807,Condo,4 1/2,2,1 302,"201 Chem. du Golf, Verdun, QC H3E 1Z4, Canada",2 600,H3E,45.4672,-73.54673,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedrooms-2-bathrooms-condo-for-rent-in-nuns-island/1577616573
5808,Condo,4 1/2,1,950,"7305 Rue de Chambéry, Brossard, QC J4Z, Canada",1 600,J4Z,45.45329,-73.42871,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/new-4-1-2-condo-for-rent-in-eco-quartier-de-la-gare-brossard/1564579474
5809,Condo,4 1/2,2,1 000,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",3 600,H3C,45.49509,-73.56876,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/gorgeous-condo-4-1-2-in-tdc3-fully-equipped-for-rent/1566433360
5810,Condo,3 1/2,1,640,"1055 Rue de Bullion, Montréal, QC H2X 2Z2, Canada",1 200,H2X,45.50958,-73.55911,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-au-centre-ville-disponible-incluant-5-electromenager/1576054587
5811,Condo,4 1/2,1,890,"2727 Rue Saint-Patrick, Montréal, QC H3K 0A8, Canada",2 100,H3K,45.47898,-73.573,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-luxury-condo/1576048165
5812,Condo,3 1/2,1,600,"1450 Rue Parthenais, Montréal, QC H2K 3R9, Canada",1 600,H2K,45.52637,-73.55,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-logement-a-louer-montreal/1576035866
5813,Condo,4 1/2,1,1 100,"H8N 2Y4, Canada",1 495,H8N,45.43768,-73.60287,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-loue-disponible-a-septembre/1576038270
5814,Condo,3 1/2,1,700,"7166 Boul. Saint-Laurent, Montréal, QC H2S 3E2, Canada",1 950,H1S,45.5344,-73.61799,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-a-louer-petite-italie/1576022468
5815,Appartement,3 1/2,1,Non,"688 Rue Notre-Dame Ouest, Montreal, QC, H3W 1J4",1 350,H3C,45.50011,-73.55975,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-griffintown-downtown-montreal-1-month-free/1505844406
5816,Appartement,4 1/2,1,820,"Montréal, QC H2B1T9, Canada",880,H2B,45.57748,-73.65343,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-1-2-au-3e-etage-ahuntsic-avec-balcon/1582243065
5817,Appartement,3 1/2,1,1,"Rue Briand, Montréal, QC H4E, Canada",800,H4E,45.4512,-73.59216,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/entierement-renove-3-1-2-sud-ouest-meteo-monk/1582242647
5818,Appartement,4 1/2,1,111,"3800 Av. Dupuis #2, Montréal, QC H3T 1E6, Canada",1 350,H3T,45.49693,-73.62691,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-41-2-cote-des-neiges-apartment-41-2-cote-des-neiges/1582241719
5819,Appartement,3 1/2,1,750,"Parthenais, H2h2G5, Montreal, QC",1 425,H2H,45.53542,-73.56891,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-chauffe-a-louer-plateau-mont-royal/1582241696
5820,Appartement,3 1/2,1,430,"H3Z1N2, Canada",1 073,H4A,45.47596,-73.60176,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/sublet-apartment-3-5-in-westmount-h3z-1n2/1582240736
5821,Appartement, 1 ½ ou 2 ½,1,Non disponible,"4175 rue Legault, Longueuil, QC, J3Y 0W5",1 071,J3Y,45.51339,-73.43461,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/longueuil-studio-tout-inclus-garage-disponible/1582138334
5822,Appartement,4 1/2,1,765,"J4K4J4, Canada",1 225,J4K,45.51719,-73.48777,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/appartement-renove-4-1-2-vieux-longueuil/1582140661
5823,Appartement,4 1/2,1,900,"2495 Coleraine St, Montreal, QC H3K 1S5, Canada",1 450,H3K,45.47567,-73.56387,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-4-1-2/1582140243
5824,Appartement,3 1/2,1,800,"2376 Rue Coupal, Montréal, QC H2K 1Y2, Canada",980,H2K,45.53085,-73.55362,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-en-3-1-2-pres-metro-frontenac/1573335623
5825,Appartement,3 1/2,1,600,", Montréal H1X 2M3 QC, Canada",950,H1X,45.55306,-73.55841,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-3-1-2-a-louer-meuble-et-tout-inclus/1582088475
5826,Appartement,3 1/2,1,570,"101 Rue Murray, Montréal, QC H3C 0T4, Canada",1 775,H3C,45.49181,-73.55695,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-tout-inclus-et-meuble-griffintown-sur-le-bord-du-canal/1579626889
5827,Appartement, 7 1/2 +,2,1 440,"11895 Rue James-Morrice, Montréal, QC H3M 2G5, Canada",1 800,H3M,45.53711,-73.69656,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartement-a-louer-apartment-for-rent/1582086097
5828,Appartement,4 1/2,1,830,"2438 Boulevard Pie IX, H1V 2E5, Montreal, QC",1 490,H1W,45.55233,-73.54809,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-meuble-ac-a-louer-metro-pie-ix/1582086718
5829,Appartement,3 1/2,1,350,"1639 Av. Camille Paquet, Montréal, QC H2C 1J9, Canada",700,H2C,45.56597,-73.65959,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-beau-3-pieces-a-louer/1582086242
5830,Appartement,4 1/2,1,803,"2442 Boulevard Pie IX, H1V 2E5, Montreal, QC",1 490,H1W,45.55234,-73.54812,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-4-renove-et-meuble-a-louer-metro-pie-ix/1582085625
5831,Appartement,4 1/2,1,630,"323 boul. du Souvenir, H7N 1B8, Laval, QC",675,H7N,45.56998,-73.7045,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-a-louer-dans-cooperative-d-habitation/1582083447
5832,Appartement,3 1/2,1,600,"avenue de Chateaubriand, H2P 2A1, Montréal, QC",1 300,H2P,45.5465,-73.62891,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-semi-meuble-neuf-villeray/1582080698
5833,Appartement, 3 1/2 et coin détente,1,100,", Montreal H3N2J5 QC, Canada",620,H3N,45.52622,-73.62282,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/swap-only-3-1-2-in-parc-ex-for-ground-floor-pet-friendly-apt/1582079296
5834,Appartement, 1 ½ ou 2 ½,1,260,", Montreal H2G2P9 QC, Canada",800,H2G,45.54784,-73.60005,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-2-1-2-a-louer-dans-rosemont-petite-patrie-800-00/1570357276
5835,Appartement,4 1/2,1,850,"Rue Saint-Patrick, Montréal, QC H3K 3H7, Canada",1 125,H3K,45.48046,-73.57137,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/canal-lachine-4-5/1559438485
5836,Appartement,3 1/2,1,600,"315 Rue Rielle, Verdun, QC H4G 2S6, Canada",1 250,H4G,45.46036,-73.56842,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apartment-verdun-close-to-metro-green-line/1579126333
5837,Appartement,5 1/2,1,1 000,"8550 Av. Vernantes, Anjou, QC H1J 1W2, Canada",1 050,H1J,45.60378,-73.57474,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/anjou-logement-2ieme-etage-duplex/1582078084
5838,Appartement,3 1/2,1,679,"2542 Pl. Pierre-Falardeau, Montréal, QC H1Y 0B8, Canada",1 489,H1Y,45.54289,-73.57572,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-en-cession-de-bail/1582078242
5839,Appartement,4 1/2,1,Non,"1923 Chemin du Tremblay, Longueuil, QC, J4K 3N3",895,J4M,45.54595,-73.45328,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/base-de-plein-air-colisee-jean-beliveau-centre-multi-sport/1558765391
5840,Appartement,5 1/2,1,1 125,"6565 Bd Léger, Montréal-Nord, QC H1G 6H8, Canada",1 095,H1G,45.62448,-73.62095,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-completement-renove-a-montreal-nord-a-louer/1563482877
5841,Appartement, 5 1/2 et coin détente,1.5,1 100,"2248 Rue Armel, LaSalle, QC H8N 1L2, Canada",1 500,H8N,45.43611,-73.63163,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/haut-duplex-lasalle-5-et-demi/1582039576
5842,Appartement,4 1/2,1,700,"H7P4J4, Canada",Sur,H7P,45.56786,-73.78612,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/apartement-boisbriand/1582039484
5843,Duplex/Triplex, 1 ½ ou 2 ½,1,525,"2833 Rue McCarthy, Montreal H4R1G4 QC",1 225,H4R,45.51509,-73.72348,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-a-aire-ouverte-a-ville-st-laurent/1578791186
5844,Duplex/Triplex, 5 1/2 et coin détente,1,1 450,"H2J3W6, Canada",3 000,H2J,45.53572,-73.58456,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rue-fabre-all-included-penthouse-rooftop-terrasse/1578786328
5845,Duplex/Triplex, 5 1/2 et coin détente,1,1 200,"Rue Lacordaire, Montréal, QC H1T 2K1, Canada",1 600,H1T,45.58031,-73.5653,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/very-big-5-1-2-for-rent/1578759460
5846,Duplex/Triplex,5 1/2,1,1 300,"7030 Rue Lacroix, Montréal, QC H4E 2V3, Canada",1 490,H4E,45.44717,-73.60104,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-min-to-metro-angrinion-51-2-in-the-first-floor-for-rent/1575950436
5847,Duplex/Triplex,5 1/2,1,1 200,"7032 Rue Lacroix, Montréal, QC H4E 2V3, Canada",1 290,H4E,45.44716,-73.60098,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-metro-angrinion-1-minute-3bedroom51-2-for-rent/1578736564
5848,Duplex/Triplex,4 1/2,1,1,"456 33e Ave, Lasalle, QC H8P 2Y8, Canada",1 375,H8P,45.41725,-73.61198,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-upper-duplex-for-rent-2-bedroom-balcony/1577392839
5849,Duplex/Triplex,6 1/2,1,900,"H2V 4H3, Canada",512,H2V,45.5246,-73.60818,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/room-lease-transfer-in-the-mile-end/1577374038
5850,Duplex/Triplex,5 1/2,1,1 150,"H2N, Canada",1 550,H2N,45.54026,-73.65402,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-tout-renove-a-ahuntsic-a-cote-du-marche-central/1577330548
5851,Duplex/Triplex,5 1/2,1,1 100,"1778 Rue Walnut, Saint-Hubert, QC J4T 1G7, Canada",1 250,J4T,45.493,-73.46618,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/available-on-aug-23-large-5-1-2-for-rent-top-of-triplex/1577329032
5852,Duplex/Triplex,4 1/2,1.5,645,"6671 Av. De Monts, H4E 2T3, Montreal, QC",1 350,H4E,45.44999,-73.60442,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-new-condo-for-rent-1-mimute-to-metro-angrignon/1577289624
5853,Duplex/Triplex,5 1/2,1,1 100,"541 Rue Buchanan, Saint-Laurent, QC H4L 2T5, Canada",1 500,H4L,45.50655,-73.67694,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bas-d-un-duplex-5-1-2-a-louer-ville-saint-laurent/1577300817
5854,Duplex/Triplex,5 1/2,2,1,"2597 Rue du Marlborough Court, Saint-Laurent, QC H4K 1M2, Canada",1 500,H4K,45.51891,-73.72489,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/51-2-for-rent-in-saint-laurent/1577288072
5855,Duplex/Triplex,4 1/2,1,700,", H1L 4L6, Tétreauville, QC",950,H1L,45.60678,-73.52067,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-haut-de-duplex-a-montreal/1568479917
5856,Duplex/Triplex,3 1/2,1,650,"4018 Bordeaux, Montréal H2K 3Z5 QC",1 038,H2K,45.53134,-73.56645,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-a-louer-montreal-balcons-ruelle-verte-chambre-fermee-nf/1577240458
5857,Duplex/Triplex, 6 1/2 et coin détente,1,800,", VAUDREUIL-DORION j7v 0k2 QC, Canada",1 500,J7T,45.46024,-74.20585,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/appartment-for-rent-a-louer/1577239824
